Point Cloud Visibility
87
Visibility for camera IMG_20241230_135636.jpg
689
838 1683.05 723.225
839 1721.24 694.19
840 1737.13 686.803
841 1742.22 675.272
842 1779.88 766.974
843 1779.88 766.974
844 1792.1 788.852
845 1799.76 762.128
846 1804.98 740.069
847 1805.01 801.579
848 1805.68 796.121
849 1807.96 634.893
850 1811.99 683.814
851 1820.64 798.054
852 1823.89 626.835
853 1832.2 776.847
854 1849.07 825.747
855 1849.52 652.568
856 1855.88 627.968
857 1856.76 649.809
858 1864.58 756.172
859 1877.94 771.254
860 1879.36 615.792
861 1882.7 650.401
862 1884.27 780.555
863 1889.33 771.836
864 1898.46 746.84
865 1898.46 746.84
866 1933.34 799.827
867 1955.28 663.404
868 1993.81 757.507
869 1995.07 697.692
870 2002.77 796.591
871 2017.56 689.846
872 2017.56 689.846
873 2020.99 643.074
874 2020.99 643.074
875 2024.55 740.594
876 2024.94 700.889
877 2041 820.098
878 2067.96 651.27
879 2067.96 651.27
880 2080.6 819.725
881 2088.98 807.663
882 2092.79 751.281
883 2097.08 627.137
884 2101.8 622.884
885 2150.34 771.105
886 2155.23 789.617
887 2163.88 724.912
888 2173.69 656.002
889 2173.69 656.002
890 2189.71 655.461
891 2198.76 641.213
892 2205.07 658.081
893 2210.79 735.475
894 2236.17 729.628
895 2238.21 619.983
896 2251.69 684.002
897 2262.12 695.625
898 2298.66 618.35
899 2342.14 647.933
900 2409.67 756.049
901 2421.63 721.669
902 2505.86 759.103
903 2548.85 711.348
Visibility for camera IMG_20241230_135639.jpg
747
0 61.2047 840.391
1 67.8039 736.08
2 66.0759 889.904
8 84.5466 980.626
10 188.611 595.907
11 188.611 595.907
12 178.992 818.963
13 195.205 696.911
18 207.66 763.889
19 217.278 633.246
20 173.643 999.174
21 211.659 889.223
22 252.052 634.197
28 276.176 674.312
29 284.987 748.43
36 365.818 388.617
37 348.754 583.199
39 348.693 679.755
43 370.501 520.719
49 391.086 678.468
50 374.619 958.359
51 385.011 801.553
53 389.292 838.037
54 377.772 993.352
55 414.1 639.995
56 403.866 819.133
58 411.768 745.958
59 411.768 745.958
61 411.305 801.603
65 426.792 615.437
67 437.29 650.794
68 440.937 602.695
71 433.867 854.574
72 445.418 698.461
73 449.829 638.611
74 446.059 751.407
75 441.939 828.658
78 464.868 616.78
79 466.606 589.462
80 471.335 632.44
81 469.212 651.704
84 468.03 736.245
85 485.939 490.94
86 483.382 560.771
89 501.046 469.358
90 494.959 640.186
91 502.215 543.18
93 507.763 574.559
95 501.947 715.132
96 509.88 623.067
97 509.88 623.067
100 520.086 651.797
101 522.879 603.995
102 529.775 562.84
103 520.142 736.563
104 541.077 571.885
105 545.361 532.519
107 538.366 665.219
108 547.035 513.447
109 547.035 513.447
110 543.102 620.34
111 552.844 559.854
113 545.66 683.1
116 553.753 613.543
117 557.173 607.115
119 565.438 524.581
121 567.152 568.958
122 564.857 661.832
123 561.812 724.338
124 573.758 510.068
127 576.49 568.19
128 573.153 667.431
130 578.68 687.655
131 591.071 516.323
132 588.455 593.961
134 586.069 733.863
136 585.223 761.656
138 599.693 596.84
139 599.431 623.63
142 603.811 549.183
144 604.079 529.554
146 609.574 597.489
147 604.466 734.161
152 617.701 559.069
157 624.398 605.611
158 623.001 674.201
159 623.001 674.201
160 622.23 761.33
161 647.684 429.071
163 628.12 719.263
164 631.267 666.552
165 641.665 489.906
166 641.903 528.752
168 634.499 706.351
174 647.394 530.148
176 639.219 774.012
177 649.464 632.027
178 656.727 495.936
179 644.725 744.611
180 644.725 744.611
183 651.383 624.487
184 649.589 680.594
185 650.877 692.875
186 655.645 592.87
187 647.231 781.966
188 654.85 629.215
189 658.879 575.211
191 664.783 565.8
192 668.597 503.328
193 656.47 780.926
194 673.473 535.949
195 668.446 690.007
197 676.886 529.535
198 674.129 576.908
200 669.454 727.58
201 669.454 727.58
204 673.4 683.697
205 673.4 683.697
206 678.476 695.66
207 683.182 646.332
208 688.215 573.103
209 689.086 580.104
212 687.667 690.969
213 697.328 503.96
214 684.805 813.107
217 696.826 619.011
218 693.585 709.719
219 696.186 644.846
220 696.186 644.846
221 691.528 802.181
222 697.301 711.544
224 705.145 679.85
226 708.993 608.405
227 698.875 821.697
230 706.93 719.232
231 705.999 779.789
232 714.599 579.516
233 717.406 557.594
234 710.255 751.289
235 708.878 833.205
236 716.064 672.518
237 716.064 672.518
238 721.384 609.957
239 712.525 819.627
240 718.737 724.717
241 721.582 696.564
242 721.582 696.564
244 728.034 580.423
245 728.285 629.325
246 722.481 745.222
248 727.789 649.947
250 720.877 864.36
251 734.661 653.04
252 736.782 665.053
253 738.06 682.838
254 738.06 682.838
255 739.732 651.118
256 739.732 651.118
257 747.158 654.908
260 744.18 840.536
261 756.023 642.573
262 756.023 642.573
264 753.861 831.339
265 753.861 831.339
266 764.039 613.464
268 766.573 651.954
269 771.176 621.442
270 778.789 483.989
271 772.726 586.218
272 767.202 726.583
273 767.202 726.583
274 774.936 561.705
276 776.829 556.134
277 774.832 602.703
279 775.717 694.027
281 771.358 819.601
282 772.287 831.772
283 777.684 731.58
285 785.63 656.663
286 784.973 674.746
287 784.973 674.746
288 788.544 649.579
289 785.368 802.302
290 790.4 709.924
291 784.131 923.404
293 793.312 785.401
294 798.043 723.433
295 798.53 780.263
298 811.79 493.89
299 813.553 507.941
300 810.059 651.979
302 813.582 605.163
303 813.582 605.163
305 813.736 726.801
306 826.387 486.948
309 820.592 657.774
313 825.534 696.944
316 807.79 965.502
319 831.918 812.154
322 818.095 973.03
323 850.37 665.346
324 830.201 971.617
327 879.845 704.499
328 882.418 767.019
329 882.971 767.486
330 882.971 767.486
331 862.744 979.502
332 891.924 740.223
333 891.924 740.223
334 902.329 522.343
336 902.682 872.241
338 915.943 758.888
340 894.658 969.594
341 925.879 602.789
344 924.223 723.873
346 909.64 954.022
347 941.852 501.655
348 955.037 479.117
349 955.037 479.117
353 978.894 461.815
355 992.563 503.955
356 985.24 822.229
357 1004.19 465.362
359 1004.78 537.409
360 999.084 859.533
362 1025.1 565.807
364 1028.46 615.575
367 1035.59 778.621
368 1020.5 921.183
369 1050.15 832.451
373 1087.99 777.573
375 1078.58 923.219
379 1089.61 895.928
380 1090 873.504
384 1115.92 899.146
385 1115.92 899.146
386 1120.28 883.801
387 1120.28 883.801
388 1123.05 832.748
389 1138.46 807.139
390 1157.43 768.305
392 1171.13 747.016
393 1161.21 808.963
394 1177.6 794.163
395 1168.74 921.396
397 1201.05 787.59
398 1218.36 738.851
399 1210.1 810.012
401 1217.16 806.977
402 1250.63 567.381
404 1240.59 762.166
406 1245.33 965.27
407 1267.93 717.062
408 1271.13 716.865
409 1271.46 807.313
410 1256.21 951.502
414 1278.66 756.309
415 1278.66 756.309
416 1285.39 916.364
417 1290.22 899.413
418 1298.59 769.923
419 1331.15 637.83
420 1325.25 795.234
421 1333.04 840.95
422 1345.11 869.017
423 1345.11 869.017
425 1362.93 621.046
426 1350.27 912.899
427 1358.17 906.012
428 1366.23 831.754
430 1378.83 804.723
432 1394.47 719.631
433 1423.21 651.015
434 1414.6 904.883
435 1417.08 769.466
436 1420.36 792.82
437 1429.78 723.668
438 1448.54 771.874
441 1475.29 565.093
442 1477.25 557.926
443 1481.4 680.344
444 1475.29 902.594
445 1492.43 608.159
446 1483.16 847.885
447 1502.98 701.253
448 1502.86 725.603
449 1512.75 553.848
450 1512.25 696.976
454 1560.92 862.508
457 1599.72 841.339
458 1600.76 756.026
461 1613.32 886.656
462 1613.99 791.099
463 1614.83 864.591
464 1623.9 913.624
465 1625.72 720.344
466 1629.19 811.213
467 1630.47 831.218
468 1631.77 867.292
473 1650.54 831.141
474 1654.68 813.682
475 1659.54 910.97
477 1682.35 719.584
478 1684.64 892.061
479 1692.09 810.729
480 1701.09 942.197
481 1702.57 717.272
482 1710.65 914.965
484 1719.71 892.463
485 1722.39 725.608
486 1721.61 881.186
488 1722.13 746.108
492 1728.56 842.337
493 1730.41 862.421
494 1730.41 862.421
495 1730.54 711.266
496 1736.04 835.179
498 1739.9 702.794
499 1743.78 830.683
501 1748.97 712.446
502 1755.1 953.961
505 1763.18 715.965
508 1773.14 871.793
510 1780.26 791.866
511 1779.46 765.241
512 1780.01 750.374
513 1780.01 750.374
515 1788.56 746.1
516 1788.56 746.1
519 1789.82 739.234
522 1800.55 763.424
523 1803.3 835.036
525 1805.43 692.993
526 1811.86 815.805
527 1814.19 844.432
528 1816.82 777.231
529 1820.53 785.338
531 1832.65 864.826
532 1833.04 905.863
533 1833.04 905.863
535 1839.21 826.196
536 1840.38 915.303
537 1855.18 659.048
538 1853.49 868.348
539 1853.14 891.367
540 1851.91 747.63
541 1853.06 765.669
543 1859.01 738.627
544 1861.97 872.349
545 1863.43 901.382
549 1870.32 927.261
550 1869.83 815.484
552 1872.72 830.067
553 1873.38 895.13
554 1872.11 779.367
556 1874.19 804.787
557 1874.19 804.787
559 1876.58 858.096
560 1882.53 728.436
561 1885.47 805.492
562 1889.11 822.022
563 1889.11 822.022
565 1892.03 904.69
566 1898.68 922.566
567 1905.54 817.862
568 1905.84 809.4
569 1912.47 933.793
570 1917.58 941.809
571 1916.35 739.946
572 1922.48 858.001
573 1922.48 858.001
575 1924.09 728.945
576 1925.06 741.803
580 1931.75 920.579
582 1935.08 842.476
583 1940.97 770.875
584 1950.81 888.37
585 1955.63 735.773
586 1959.05 762.583
587 1959.05 762.583
588 1964.54 698.284
589 1967.89 760.468
590 1970.3 794.641
591 1976.72 885.307
592 1976.72 885.307
595 1999.58 733.245
596 2000.48 784.369
597 2004.21 799.034
598 2012.51 938.007
599 2025.23 621.88
600 2013.04 724.547
601 2019.7 854.531
602 2019.7 854.531
603 1996.59 1018.65
605 2024.14 745.804
606 2036.27 819.397
608 2046.79 913.058
609 2051.05 877.092
611 2057.78 802.61
612 2061.9 863.518
613 2063.52 844.73
614 2072.17 930.275
615 2073.12 834.784
616 2075.81 764.558
617 2082.79 868.241
618 2089.85 922.166
619 2089.58 877.973
620 2089.93 840.843
621 2117.41 778.233
622 2126.96 734.242
623 2139.66 815.009
624 2143.23 877.379
626 2152.69 926.716
627 2156.15 755.715
628 2160.19 859.071
629 2160.19 859.071
632 2166.41 753.149
633 2172.24 865.343
634 2171.88 848.618
636 2180.88 839.778
637 2181.69 861.393
639 2191.04 769.852
641 2202.65 690.553
645 2218.2 688.152
646 2220.69 820.041
647 2220.69 820.041
648 2230.67 773.008
649 2234.77 871.804
650 2242.72 833.082
651 2246.23 905.17
652 2252.65 817.702
653 2128.4 1265.42
654 2260.05 920.704
655 2267.1 828.128
656 2278.32 844.613
657 2296.13 803.026
658 2176.17 1247.29
660 2306.25 764.16
661 2306.25 764.16
662 2318.1 796.456
663 2318.87 789.795
664 2326.35 773.753
667 2332.81 848.708
668 2335.96 803.481
669 2341.04 816.013
670 2348.88 764.105
672 2352.49 856.048
674 2375.09 778.645
675 2281.97 1319.53
676 2417.49 740.678
677 2466.23 750.389
678 2476.41 864.195
680 2363.23 1304.75
681 2352.91 1378.68
682 2403.42 1250.38
683 2419.96 1303.63
684 2397.4 1415.62
686 2589.58 760.026
688 2668.4 781.723
717 129.835 761.1
718 183.974 912.807
727 451.349 635.164
729 454.618 729.39
731 431.863 1083.5
733 519.834 841.958
735 548.882 602.319
736 558.781 514.718
737 553.756 731.412
743 582.114 531.424
746 579.496 727.577
749 594.201 871.773
750 622.438 566.018
751 617.589 667.483
752 634.665 461.629
753 625.235 600.433
754 629.797 562.806
759 644.514 763.004
761 661.891 560.645
764 653.707 710.207
769 677.206 542.162
770 677.206 542.162
771 667.094 822.768
772 682.068 610.484
774 689.737 652.128
779 713.985 652.339
780 718.213 751.974
782 725.566 682.418
787 768.012 586.081
788 772.287 831.772
789 783.584 760.175
790 788.009 755.201
791 785.814 844.589
793 796.068 741.794
794 820.505 590.342
796 850.939 770.902
800 851.11 991.292
801 877.331 737.38
802 903.141 596.71
803 903.141 596.71
806 955.108 489.996
807 958.154 635.989
808 958.154 635.989
809 956.141 830.164
810 976.566 935.384
813 1021.28 1119.09
815 1123.05 832.748
816 1127.99 816.858
818 1254.56 943.14
819 1263.93 756.24
820 1264.84 842.007
821 1274 872.587
828 1514.44 815.621
829 1514.44 815.621
830 1553.6 962.967
831 1569.45 755.963
832 1602.33 730.358
836 1648.31 748.577
841 1726.26 784.133
844 1776.93 901.455
845 1784.91 874.29
847 1790.35 914.366
848 1791.55 908.799
849 1797.05 743.784
853 1819.07 889.367
854 1836.25 939.671
860 1868.93 725.963
862 1873.38 895.13
863 1878.46 884.662
864 1888.34 859.64
865 1888.34 859.64
866 1924.59 914.05
867 1947.56 774.425
870 1996.67 911.718
873 2015.62 755.234
874 2015.62 755.234
876 2021.21 814.087
880 2078.36 936.509
881 2087.02 924.267
886 2156.38 906.472
887 2164.71 839.766
891 2199.96 756.037
894 2240.26 845.655
895 2241.95 733.588
896 2255.5 799.26
897 2266.72 811.516
898 2303.31 733.677
899 2348.88 764.105
901 2432.71 839.572
904 33.2616 702.181
905 54.7031 708.001
906 141.385 459.538
907 147.322 617.912
908 154.89 676.734
909 158.526 924.08
910 178.802 728.494
911 182.216 720.405
912 183.043 669.762
913 194.05 704.186
914 194.05 704.186
915 195.932 1026.39
916 217.938 763.069
917 227.587 476.567
918 232.776 724.779
919 240.153 654.914
920 242.902 548.122
921 268.322 492.326
922 268.322 492.326
923 275.974 498.593
924 288.035 830.169
925 291.458 427.232
926 292.151 634.335
927 303.466 707.633
928 304.873 763.073
929 320.415 464.683
930 320.524 620.562
931 321.085 610.302
932 334.694 844.682
933 337.445 465.76
934 338.469 593.696
935 344.189 584.562
936 363.101 603.775
937 363.129 618.685
938 367.532 751.992
939 374.754 759.932
940 385.584 714.268
941 389.845 444.047
942 392.285 633.712
943 409.26 569.006
944 429.583 568.439
945 451.172 486.009
946 457.326 612.812
947 460.52 890.867
948 474.868 528.624
949 482.959 666.634
950 497.84 482.815
951 506.956 676.419
952 512.583 442.928
953 513.424 600.355
954 535.195 499.688
955 539.483 626.017
956 544.865 506.181
957 556.912 720.279
958 567.152 568.958
959 569.031 742.806
960 571.953 590.487
961 582.114 531.424
962 584.183 871.055
963 591.71 572.867
964 596.411 603.59
965 603.826 616.747
966 603.826 616.747
967 610.939 627.688
968 616.688 721.253
969 617.701 559.069
970 622.23 761.33
971 622.98 617.075
972 623.713 623.017
973 624.467 787.581
974 625.982 498.968
975 629.797 562.806
976 638.989 569.89
977 638.989 569.89
978 647.862 736.312
979 653.741 557.193
980 659.127 591.208
981 669.752 645.02
982 671.224 540.722
983 681.511 498.099
984 688.186 619.341
985 688.909 792.658
986 691.803 701.717
987 691.803 701.717
988 700.518 595.594
989 704.767 729.154
990 713.346 569.358
991 713.459 642.635
992 717.354 840.262
993 720.569 706.98
994 723.004 677.673
995 738.181 744.002
996 757.67 609.055
997 759.537 575.868
998 760.399 809.28
999 760.982 466.951
1000 763.701 753.654
1001 772.339 643.808
1002 784.052 674.383
1003 789.317 623.976
1004 796.637 740.758
1005 800.093 731.288
1006 810.304 1156.1
1007 825.534 696.944
1008 826.663 594.449
1009 854.214 718.462
1010 863.401 642.249
1011 863.401 642.249
1012 918.706 808.538
1013 939.847 686.03
1014 944.331 849.918
1015 952.095 611.185
1016 968.798 765.102
1017 980.006 578.97
1018 981.246 770.919
1019 981.728 727.206
1020 982.349 523.057
1021 987.434 595.973
1022 987.434 595.973
1023 992.127 958.448
1024 996.175 675.874
1025 1003.95 920.656
1026 1008.17 1300.82
1027 1013.36 619.231
1028 1038.22 653.89
1029 1038.22 653.89
1030 1051.48 735.14
1031 1060.94 523.934
1032 1063.28 745.804
1033 1082.35 1292.13
1034 1093.16 917.283
1035 1110.32 590.41
1036 1140.28 655.283
1037 1145.92 896.055
1038 1219.39 837.329
1039 1224.9 983.798
1040 1240.77 700.112
1041 1241.89 793.031
1042 1250.56 934.886
1043 1336.27 825.386
1044 1337.53 897.359
1045 1350.22 815.856
1046 1352.8 951.328
1047 1356.37 807.581
1048 1367.3 768.083
1049 1406.63 763.703
1050 1406.63 763.703
1051 1413.59 755.652
1052 1487.88 894.026
1053 1530.03 738.829
1054 1551.69 616.483
1055 1561.51 896.008
1056 1591.19 647.18
1057 1624.18 659.909
1058 1659.98 807.202
1059 1671.21 786.823
1060 1733.38 745.835
1061 1741.75 743.218
1062 1748.01 804.083
1063 1756.54 961.47
1064 1759.87 797.844
1065 1782.22 861.989
1066 1799.93 913.031
1067 1826.11 691.738
1068 1827.16 718.111
1069 1841.17 936.094
1070 1876.43 923.667
1071 1891.93 813.821
1072 1951.12 782.089
1073 1963.91 716.095
1074 1989.16 904.914
1075 2004.21 799.034
1076 2031.05 922.768
1077 2033.53 775.055
1078 2043.41 854.465
1079 2048.7 777.554
1080 2068.51 778.819
1081 2126.22 842.75
1082 2126.95 767.452
1083 2132.05 835.956
1084 2132.05 835.956
1085 2170.84 866.656
1086 2177.86 828.548
1087 2180.09 764.663
1088 2202.82 794.921
1089 2207.97 789.219
1090 2207.97 789.219
1091 2213.99 914.868
1092 2229.38 769.097
1093 2241.7 916.065
1094 2245.1 860.345
1095 2292.05 839.782
1096 2315.3 736.291
1097 2324 786.061
1098 2352.49 856.048
1099 2357.21 771.406
1100 2373.13 719.637
1101 2432.24 772.308
1102 2903.84 972.473
Visibility for camera IMG_20241230_135641.jpg
792
9 53.6081 660.043
10 70.5924 588.129
13 86.2434 694.522
15 102.234 846.246
19 104.942 626.895
20 69.7202 1012.06
25 151.241 719.48
27 160.448 548.913
29 185.731 743.826
31 190.182 509.407
32 196.923 763.849
33 205.453 539.86
38 207.784 963.43
41 252.309 618.777
44 222.396 918.373
45 280.106 763.255
49 292.814 666.728
50 298.625 957.812
51 297.065 795.402
53 304.741 833.001
60 317.705 586.093
61 325.146 794.288
63 324.454 558.67
65 326.083 598.67
67 340.159 635.45
69 344.052 549.662
70 346.309 461.461
71 353.932 848.755
72 353.005 684.799
74 357.575 739.624
78 367.518 598.951
80 374.11 615.217
81 374.723 635.403
82 375.476 551.069
83 377.135 621.904
84 380.597 723.25
86 381.397 538.743
88 394.085 538.857
89 395.537 440.769
90 401.627 621.827
91 400.846 518.909
92 404.348 633.054
93 410.343 551.879
96 415.623 602.753
99 424.325 565.336
102 432.405 538.947
103 436.189 721.758
104 445.186 547.944
105 445.989 505.939
106 445.989 505.939
107 451.325 645.592
108 447.143 486.177
109 447.143 486.177
110 450.921 599.22
111 456.731 534.251
112 463.049 829.945
113 459.634 664.771
114 457.413 565.121
115 460.1 613.437
116 461.857 591.209
117 465.532 584.488
118 467.32 658.127
120 472.981 714.815
122 478.163 641.992
123 479.76 707.448
124 475.575 481.343
127 482.94 542.747
128 487.669 646.516
130 495.07 668.303
131 495.073 487.439
132 497.664 569.246
133 497.256 981.925
134 505.843 716.263
135 507.422 722.933
136 508.049 745.382
137 510.9 698.021
138 509.998 572.383
139 512.251 600.647
142 511.331 521.275
144 510.45 501.132
145 515.964 479.805
147 526.157 715.756
153 532.972 706.283
157 537.749 580.558
158 540.579 651.732
159 540.579 651.732
160 548.281 743.903
162 551.037 706.906
163 550.461 699.211
164 550.008 643.632
166 551.334 498.731
168 555.664 685.466
169 554.444 593.313
170 554.444 593.313
171 556.841 675.83
174 557.094 499.955
175 560.614 665.208
177 566.947 606.64
178 564.059 463.343
179 570.109 724.689
181 564.26 489.745
183 568.043 598.806
184 570.152 657.774
185 573.015 670.691
186 570.299 565.863
187 575.561 763.828
188 571.965 604.067
189 572.678 546.913
190 574.676 490.635
191 578.406 537.148
192 577.743 470.656
193 585.673 762.908
194 584.725 504.842
195 591 667.017
196 591 667.017
198 588.845 548.291
200 595.374 706.347
201 595.374 706.347
202 592.923 579.647
203 592.044 487.098
204 596.733 660.461
206 602.933 672.776
207 604.209 620.757
208 603.778 543.743
209 605.409 550.937
210 604.74 465.898
212 611.945 667.443
213 609.758 470.244
215 616.779 697.218
217 616.176 591.647
218 619.542 686.644
219 617.905 618.513
220 617.905 618.513
221 625.041 783.027
222 623.604 688.996
223 624.244 665.446
224 630.4 655.062
225 633.232 764.123
226 628.768 580.582
227 633.46 803.13
230 634.916 696.2
231 638.612 759.227
232 633.568 549.636
233 634.316 526.278
234 640.174 729.242
235 646.174 814.78
236 641.206 646.774
238 643.506 581.411
239 648.216 800.331
240 648.138 701.503
241 648.533 671.737
242 648.533 671.737
243 644.802 498.756
244 646.798 549.655
245 650.95 600.752
246 652.305 722.755
248 652.221 622.965
250 659.939 845.921
251 659.884 626.014
252 663.047 638.671
253 665.535 656.758
254 665.535 656.758
257 673.091 627.253
259 673.583 554.815
260 683.206 820.751
264 692.908 810.328
265 692.434 811
